,state,year,c_ce_i,c_ce_i_r,total_current_assets,current_liabilities,noncurrent_liabilities,unrestricted_net_assets,restricted_net_assets,total_net_assets,total_assets,total_liabilities,total_taxes,total_revenue,total_expenses,noncurrent_liability,change_in_net_assets,population,uaal_pension_(risk-free),uaal_opeb,primary_gov_debt,personal_income,1.cash_ratio,2.quick_ratio,3.current_ratio,4.op_ratio,5._surplus_percap,6.net_asst_ratio,7.long_term_liab,8.lt_percapita,9.tax_income_ratio,10.rev_income_ratio,11.exp_income_ratio,12._pension_income_ratio,13._opeb_income_ratio,cashrank,lrrank,budgetrank,servicelvlrank,trustrank,overallrank,%_working_pop_age_(15-64),est_working_pop,person_income_per_capita
545,Oklahoma,2016,4697904,5806647,6066747,2276390,2389522,1507030,5608628,17984298,22741744,4665912,8242017000,18239561000,18968040000,2389522000,-669669000,3923561,63161432899,5215000,"2,141,450,000",1.79238E+11,2.06,2.55,2.67,0.96,-170.68,0.31,0.11,609.02,0.05,0.1,0.11,0.35,0,20,3,41,11,1,5,0.659,2585626.699,69320.9105
546,Oregon,2016,9594371,11558643,12155336,3557064,13440187,1295976,4274621,15745743,32544188,16997250,10911900000,26964200000,26765300000,13440187000,-136632000,4093465,1.21E+11,120900000,"11,083,552,000",1.84407E+11,2.7,3.25,3.42,1.01,-33.38,0.17,0.41,3283.33,0.06,0.15,0.15,0.65,0,13,25,34,40,42,31,0.659,2697593.435,68359.85127
547,Pennsylvania,2016,10072919,15850765,20300957,14621144,39747948,-20803306,3224426,13474147,65074717,54369092,34926048000,77300586000,76504776000,39747948000,795810000,12784227,2.45E+11,20724570000,"16,588,566,000",6.55506E+11,0.69,1.08,1.39,1.01,62.25,-0.27,0.61,3109.14,0.05,0.12,0.12,0.37,0.03,47,37,31,23,24,35,0.659,8424805.593,77806.69296
548,Rhode Island,2016,1376615,2241452,2455486,1216900,6039714,-4326282,1025872,-294276,6730751,7256614,3266347000,8028733000,7790790000,6039714000,237943000,1056426,21689082207,644316000,"2,556,297,000",54486321000,1.13,1.84,2.02,1.03,225.23,-0.49,0.9,5717.12,0.06,0.15,0.14,0.4,0.01,37,43,21,39,27,40,0.659,696184.734,78264.1709
549,South Carolina,2016,7776339,10143128,11038711,4087657,6502234,-2178165,6993227,18107275,28293271,10589891,10359673000,23558826000,22051744000,6502234000,1848633000,4961119,90017295298,10484863000,"2,856,956,000",1.95791E+11,1.9,2.48,2.7,1.07,372.62,0.17,0.23,1310.64,0.05,0.12,0.11,0.46,0.05,22,11,5,22,35,20,0.659,3269377.421,59886.46118
550,South Dakota,2016,2200837,3066225,3136267,462511,562477,915276,1514922,6240964,7218447,1024988,1581419000,3919879000,3828080000,562477000,91829000,865454,13315965610,0,"522,268,000",41584285000,4.76,6.63,6.78,1.02,106.11,0.34,0.08,649.92,0.04,0.09,0.09,0.32,0,3,2,28,6,13,2,0.659,570334.186,72912.13822
551,Tennessee,2016,8295632,11277293,11420192,2739039,4265113,4076521,1595049,33872852,40673233,7004152,14511434000,30795973000,28867794000,4265113000,1928349000,6651194,50081156967,1751877000,"2,389,853,000",2.88531E+11,3.03,4.12,4.17,1.07,289.93,0.14,0.1,641.26,0.05,0.11,0.1,0.17,0.01,10,4,7,12,3,3,0.659,4383136.846,65827.5279
552,Texas,2016,30834906,42299698,50289545,24047246,96786385,-14385220,89682498,159392449,289976966,120833631,47534436000,1.44E+11,1.4E+11,96786385000,4332208000,27862596,4.31E+11,87370542481,"50,806,000,000",1.32726E+12,1.28,1.76,2.09,1.03,155.48,0.26,0.33,3473.7,0.04,0.11,0.11,0.33,0.07,34,21,24,13,15,22,0.659,18361450.76,72285.1895
553,Utah,2016,4450531,10096859,10368015,2765602,4745884,2180366,5915406,23594553,30855489,7511486,6886339000,12698301000,11809388000,4745884000,888913000,3051217,45038010014,184510000,"5,155,000,000",1.2432E+11,1.61,3.65,3.75,1.08,291.33,0.26,0.15,1555.41,0.06,0.1,0.09,0.36,0,15,10,4,9,20,8,0.659,2010752.003,61827.44407
554,Vermont,2016,965971,1466044,1490077,596280,3219098,-2132335,941846,1238477,4716858,3815378,3071100000,5912940897,5655549336,3219098011,257404815,624594,10669524904,1822348000,"708,855,000",31429989000,1.62,2.46,2.5,1.05,412.12,-0.25,0.68,5153.9,0.1,0.19,0.18,0.34,0.06,25,41,9,47,18,39,0.659,411607.446,76359.13613
555,Virginia,2016,8475164,12197635,12642632,5482025,14416557,-5051242,2409818,21700490,43434792,19898582,22345507000,39991115000,39215308000,14416557000,775807000,8411808,1.28E+11,5431000000,"6,634,016,000",4.51912E+11,1.55,2.23,2.31,1.02,92.23,-0.06,0.33,1713.85,0.05,0.09,0.09,0.28,0.01,28,18,29,4,10,13,0.659,5543381.472,81522.73054
556,Washington,2016,14272915,21969512,26576850,10721110,59533467,-11415001,13002491,22274194,92576944,70254577,20712945000,51374617000,49449467000,59533467000,1672374000,7288000,1.34E+11,13750912000,"25,892,000,000",3.89859E+11,1.33,2.05,2.48,1.04,229.47,0.02,0.64,8168.7,0.05,0.13,0.13,0.34,0.04,29,36,19,30,19,30,0.659,4802792,81173.39456
557,West Virginia,2016,4608808,5554682,6441716,3616686,7679538,-4361160,2163151,6791720,17794330,11296224,4912701000,12452111000,12289012000,7679538000,163099000,1831102,27747373780,3060099416,"2,030,403,000",68457129000,1.27,1.54,1.78,1.01,89.07,-0.12,0.43,4193.94,0.07,0.18,0.18,0.41,0.04,38,34,30,46,29,43,0.659,1206696.218,56731.038
558,Wisconsin,2016,7462164,14621020,14824487,8425200,14959462,-7860350,7988491,23304544,44810751,23384662,16305930000,36182500000,34790920000,14959462000,1407493000,5778708,70633690443,942314000,"13,855,193,000",2.73189E+11,0.89,1.74,1.76,1.04,243.57,0,0.33,2588.72,0.06,0.13,0.13,0.26,0,39,24,18,32,6,26,0.659,3808168.572,71737.61635
559,Wyoming,2016,21279736,22443933,23085998,2955972,2335713,4765994,12937477,18625294,24032079,5291685,2120974266,4413543452,4751185028,2335712767,-337641576,585501,15869303102,243727620,"24,258,669",32326423000,7.2,7.59,7.81,0.93,-576.67,0.74,0.1,3989.25,0.07,0.14,0.15,0.49,0.01,2,7,47,37,37,6,0.659,385845.159,83780.81789
